outlet,video_id,author,text,likes,published_at,reply_count,source,text_clean,score_positive,score_negative,score_neutral,score_compound,sentiment_label
CHANNELS,8mR-_5r3lJM,@OluwattoyinDaniel,👏👏👏👏👏A standing ovation for your brilliance ma'am.,112,2025-03-11T21:31:24Z,0,YouTube,A standing ovation for your brilliance ma'am.,0.394,0.0,0.606,0.5994,Positive
CHANNELS,8mR-_5r3lJM,@nzeribemorris1934,"They never saw this coming, God protections over you Ma'am @Sen Nathasha. We Nigerians are solidly behind you. God willing this injustice will never stand.",27,2025-03-12T05:46:57Z,0,YouTube,"They never saw this coming, God protections over you Ma'am Sen Nathasha. We Nigerians are solidly behind you. God willing this injustice will never stand.",0.14,0.124,0.736,-0.128,Negative
CHANNELS,8mR-_5r3lJM,@shirleyebhonu8125,This  has proven to the world that  The injustice against  Humanity and  Natasha in Nigeria  would not  STAND.,103,2025-03-11T21:24:56Z,4,YouTube,This has proven to the world that The injustice against Humanity and Natasha in Nigeria would not STAND.,0.0,0.179,0.821,-0.5719,Negative
CHANNELS,8mR-_5r3lJM,@kelvinefeikanone2166,"Natasha doings dey burst my brain. I'm now your number one fan. I love your boldness. In your word ""THIS INJUSTICE WILL NOT BE SUSTAINED""",44,2025-03-12T07:46:16Z,0,YouTube,Natasha doings dey burst my brain. I'm now your number one fan. I love your boldness. In your word THIS INJUSTICE WILL NOT BE SUSTAINED,0.289,0.149,0.562,0.4604,Positive
CHANNELS,8mR-_5r3lJM,@shallymikkey3997,This woman is beauty and Brain.. i love u 💜,44,2025-03-11T21:39:45Z,0,YouTube,This woman is beauty and Brain.. i love u,0.533,0.0,0.467,0.8402,Positive
CHANNELS,8mR-_5r3lJM,@oludarefrancis9471,We are in full support. These bad people must be exposed to the world.,126,2025-03-11T21:35:27Z,0,YouTube,We are in full support. These bad people must be exposed to the world.,0.146,0.259,0.595,-0.2732,Negative
CHANNELS,8mR-_5r3lJM,@zubbyzubby2529,"H.E, Distinguished Senator Natasha Akpoti Uduaghan, Nigerians love you and are behind you!!",82,2025-03-11T21:08:41Z,3,YouTube,"H.E, Distinguished Senator Natasha Akpoti Uduaghan, Nigerians love you and are behind you!!",0.285,0.0,0.715,0.6988,Positive
CHANNELS,8mR-_5r3lJM,@evek6324,"How am loving this ❤Go Natasha, we the entire women with moral value and self respect are behind you.",37,2025-03-11T23:27:10Z,0,YouTube,"How am loving this Go Natasha, we the entire women with moral value and self respect are behind you.",0.37,0.0,0.63,0.8555,Positive
CHANNELS,8mR-_5r3lJM,@OkaniNneka,"Ohhh Lord, fight this battle for us in Nigeria, and show all these mere men that only thou, rulest in all of our affairs... Only thou, oh Lord!",83,2025-03-11T21:14:37Z,3,YouTube,"Ohhh Lord, fight this battle for us in Nigeria, and show all these mere men that only thou, rulest in all of our affairs... Only thou, oh Lord!",0.0,0.185,0.815,-0.7088,Negative
CHANNELS,8mR-_5r3lJM,@lagbaja_tamedu,"Oh my God. The bunch of men in the senate did not think this through, did they.",60,2025-03-11T21:08:14Z,0,YouTube,"Oh my God. The bunch of men in the senate did not think this through, did they.",0.116,0.0,0.884,0.2732,Positive
CHANNELS,8mR-_5r3lJM,@ejikehumble87,The dont off mic here 😂😂,38,2025-03-11T23:28:04Z,7,YouTube,The dont off mic here,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@musayunusa6114,"I'm Very of Proud of You Hon. Distinguished Senator Natasha Akpoti. 
I Salute..ur Boldness!
Posterity will remember ur Courageous acts❤
Proud of our own",41,2025-03-12T05:59:35Z,0,YouTube,I'm Very of Proud of You Hon. Distinguished Senator Natasha Akpoti. I Salute..ur Boldness!Posterity will remember ur Courageous actsProud of our own,0.261,0.0,0.739,0.7947,Positive
CHANNELS,8mR-_5r3lJM,@rosiemordi6678,"Oh My GOD, Nigeria is about to be Great Again , Thanks to Senator Natasha, bold enough to speak out on what we all have accepted as normal 😮, u keep trying till u finally give up.
Thank You Senator Natasha Akpoti, You speak for us all, who have suffered the same fate from other men in Power😢😢",57,2025-03-11T21:10:54Z,0,YouTube,"Oh My GOD, Nigeria is about to be Great Again , Thanks to Senator Natasha, bold enough to speak out on what we all have accepted as normal , u keep trying till u finally give up.Thank You Senator Natasha Akpoti, You speak for us all, who have suffered the same fate from other men in Power",0.211,0.047,0.742,0.8842,Positive
CHANNELS,8mR-_5r3lJM,@chrischris2570,"Good move, the only honourable senator",33,2025-03-11T21:21:20Z,0,YouTube,"Good move, the only honourable senator",0.6,0.0,0.4,0.7184,Positive
CHANNELS,8mR-_5r3lJM,@jesutofunmi1,This is a great and bold step!!!! Yes!!!  The woman is Natasha ❤❤ Go Woman! Show them how strong you are!,81,2025-03-11T21:04:09Z,1,YouTube,This is a great and bold step!!!! Yes!!! The woman is Natasha Go Woman! Show them how strong you are!,0.464,0.0,0.536,0.9309,Positive
CHANNELS,8mR-_5r3lJM,@evonaiwu,Akpabio don price market wey him no fit pay 😂,11,2025-03-11T22:02:35Z,0,YouTube,Akpabio don price market wey him no fit pay,0.125,0.203,0.673,-0.2057,Negative
CHANNELS,8mR-_5r3lJM,@chinyeluanadu76,I love this Lady. May God help you to greater heights 🙏,17,2025-03-11T23:07:54Z,0,YouTube,I love this Lady. May God help you to greater heights,0.622,0.0,0.378,0.8885,Positive
CHANNELS,8mR-_5r3lJM,@Towbs76,Let’s go Senator Natasha!! We dey your back.,20,2025-03-11T22:18:12Z,0,YouTube,Lets go Senator Natasha!! We dey your back.,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@Bethiataiwo,"Senator Natasha... we stand with you. You win💪🏽🙌🏾
We are praying for you 🙏🏽",17,2025-03-11T22:01:08Z,0,YouTube,Senator Natasha... we stand with you. You winWe are praying for you,0.185,0.0,0.815,0.3612,Positive
CHANNELS,8mR-_5r3lJM,@JonadabNwankpa,"Senator natasha I like your courage, this is to show that you're not a coward",19,2025-03-11T21:31:12Z,0,YouTube,"Senator natasha I like your courage, this is to show that you're not a coward",0.405,0.0,0.595,0.8009,Positive
CHANNELS,8mR-_5r3lJM,@eino4591,My dear sister please speak more because Nigeria is a mess to humanity. Our Almighty God is with you. Know it that you are liberating all women in Africa from useless politicians and so called rich men and our useless mentality back home in Nigeria and Africa at large. God is your strength my dear. I believe many women will come out and follow up your courage and change things.,11,2025-03-12T03:38:02Z,0,YouTube,My dear sister please speak more because Nigeria is a mess to humanity. Our Almighty God is with you. Know it that you are liberating all women in Africa from useless politicians and so called rich men and our useless mentality back home in Nigeria and Africa at large. God is your strength my dear. I believe many women will come out and follow up your courage and change things.,0.247,0.091,0.662,0.9166,Positive
CHANNELS,8mR-_5r3lJM,@hunterscreek5757,"I love this move, Senator Natasha Nigeria masses are strongly behind you. I love you so much Natasha for standing up for injustice in Nigeria governance.. kudos and respect my senator",30,2025-03-12T07:21:58Z,1,YouTube,"I love this move, Senator Natasha Nigeria masses are strongly behind you. I love you so much Natasha for standing up for injustice in Nigeria governance.. kudos and respect my senator",0.371,0.081,0.548,0.9217,Positive
CHANNELS,8mR-_5r3lJM,@abasi01980,I LOVE this woman. Her courage cannot be matched by most women and men❤❤❤❤,6,2025-03-12T12:44:00Z,0,YouTube,I LOVE this woman. Her courage cannot be matched by most women and men,0.404,0.0,0.596,0.8455,Positive
CHANNELS,8mR-_5r3lJM,@SundayAngelX,"I love these lady man. You are what I dream any Nigerian leader should be... I have a personal detest for most political office holders, but you've earned my respect.

RESPECT✊✊✊",23,2025-03-11T22:03:03Z,1,YouTube,"I love these lady man. You are what I dream any Nigerian leader should be... I have a personal detest for most political office holders, but you've earned my respect.RESPECT",0.128,0.0,0.872,0.4767,Positive
CHANNELS,8mR-_5r3lJM,@daniogwu,Justice must prevail,29,2025-03-11T21:06:25Z,0,YouTube,Justice must prevail,0.63,0.0,0.37,0.5267,Positive
CHANNELS,8mR-_5r3lJM,@bosedelawal160,What a bold beauty with brains.🎉🎉🎉🎉,25,2025-03-11T21:49:57Z,0,YouTube,What a bold beauty with brains.,0.615,0.0,0.385,0.7506,Positive
CHANNELS,8mR-_5r3lJM,@DLSNwsTv,"The Nigerian 10th Assembly did not see this coming. Oh how higher could I esteem this true Distinguished woman called Senator Natasha! You have set a great precedent for generations to follow. On this day, your name has been written on a gold book, and no one, I mean, not even the Senate President, can remove it. God’s grace!",36,2025-03-11T23:09:11Z,1,YouTube,"The Nigerian 10th Assembly did not see this coming. Oh how higher could I esteem this true Distinguished woman called Senator Natasha! You have set a great precedent for generations to follow. On this day, your name has been written on a gold book, and no one, I mean, not even the Senate President, can remove it. Gods grace!",0.158,0.032,0.81,0.8602,Positive
CHANNELS,8mR-_5r3lJM,@alexsander-hg9pc,I'm proud of kogi ...we stand by you ...❤ my sister of kogi center of ebira people.,9,2025-03-11T21:58:34Z,0,YouTube,I'm proud of kogi ...we stand by you ... my sister of kogi center of ebira people.,0.162,0.0,0.838,0.4767,Positive
CHANNELS,8mR-_5r3lJM,@Hon.Fakuta,"God over all, your courage and boldness is inspiring Senator Natasha",54,2025-03-11T21:04:45Z,0,YouTube,"God over all, your courage and boldness is inspiring Senator Natasha",0.602,0.0,0.398,0.8625,Positive
CHANNELS,8mR-_5r3lJM,@Correy-ub6qc,I cried…….You are a strong model My Senator Natasha. I hold you in very high esteem….,5,2025-03-13T08:04:15Z,0,YouTube,I cried.You are a strong model My Senator Natasha. I hold you in very high esteem.,0.18,0.0,0.82,0.5106,Positive
CHANNELS,8mR-_5r3lJM,@abdulmuminumuhammedtijjani992,I will always support you. You show the Lion 🦁 in you.,35,2025-03-11T21:21:22Z,0,YouTube,I will always support you. You show the Lion in you.,0.213,0.0,0.787,0.4019,Positive
CHANNELS,8mR-_5r3lJM,@lain409entelegraam,May God Almighty continue to follow you as you are making all moves and may get justice.,14,2025-03-11T21:22:55Z,0,YouTube,May God Almighty continue to follow you as you are making all moves and may get justice.,0.268,0.0,0.732,0.6705,Positive
CHANNELS,8mR-_5r3lJM,@TitilayoToyin-d2j,"I sincerely salute ur courageous, brave, bold, and resilience move senator Natasha Akpoti Uduangan. Nobody can suppress a woman of great value, honor, and integrity. You are indeed a bundle of greatest value to ur constituent in particular and to Nigeria in general ❤❤❤❤❤",7,2025-03-12T06:13:40Z,0,YouTube,"I sincerely salute ur courageous, brave, bold, and resilience move senator Natasha Akpoti Uduangan. Nobody can suppress a woman of great value, honor, and integrity. You are indeed a bundle of greatest value to ur constituent in particular and to Nigeria in general",0.488,0.0,0.512,0.984,Positive
CHANNELS,8mR-_5r3lJM,@mragbem,"Fantastical, well-done Distinguish Senator!",11,2025-03-11T21:56:47Z,0,YouTube,"Fantastical, well-done Distinguish Senator!",0.523,0.0,0.477,0.5093,Positive
CHANNELS,8mR-_5r3lJM,@DorisEzeji,"My honorable forever, we’re strongly behind you",8,2025-03-11T22:31:43Z,0,YouTube,"My honorable forever, were strongly behind you",0.528,0.0,0.472,0.6808,Positive
CHANNELS,8mR-_5r3lJM,@listerineojeez5813,This injustice will not be sustained. You have our support. We are so proud of you ❤,30,2025-03-11T21:35:03Z,0,YouTube,This injustice will not be sustained. You have our support. We are so proud of you,0.286,0.158,0.556,0.4572,Positive
CHANNELS,8mR-_5r3lJM,@rijiyaman,She got applauses here but being despised in the Nigerian Senate.,68,2025-03-11T21:30:32Z,1,YouTube,She got applauses here but being despised in the Nigerian Senate.,0.0,0.262,0.738,-0.5499,Negative
CHANNELS,8mR-_5r3lJM,@princeadewale.diamondplusl9937,"Hmmm 🤔, this woman she's just too powerful ❤",7,2025-03-11T23:04:24Z,0,YouTube,"Hmmm , this woman she's just too powerful",0.286,0.0,0.714,0.4215,Positive
CHANNELS,8mR-_5r3lJM,@bolafash9391,"Indeed you are a woman of  honour, May God protect you and guide you more ❤",4,2025-03-12T07:24:52Z,0,YouTube,"Indeed you are a woman of honour, May God protect you and guide you more",0.412,0.0,0.588,0.8126,Positive
CHANNELS,8mR-_5r3lJM,@SewueseTor,Distinguished senator Natasha 's boldness is second to none. Proud of you,3,2025-03-12T07:58:27Z,0,YouTube,Distinguished senator Natasha 's boldness is second to none. Proud of you,0.166,0.17,0.664,-0.0139,Neutral
CHANNELS,8mR-_5r3lJM,@emmanuelakaazua2679,"My dear sister, distinguish senator Natasha, we the people of north central Nigeria are solidly behind you now and ever more. You have shown resilience, boldness and commitment to fighting against injustice, criminality and evil in the midst of tyrannical leadership in Nigeria. More grace.",117,2025-03-11T21:52:28Z,15,YouTube,"My dear sister, distinguish senator Natasha, we the people of north central Nigeria are solidly behind you now and ever more. You have shown resilience, boldness and commitment to fighting against injustice, criminality and evil in the midst of tyrannical leadership in Nigeria. More grace.",0.182,0.178,0.64,-0.204,Negative
CHANNELS,8mR-_5r3lJM,@lulutravelenthusiast,Way to go strong woman! ❤❤❤,10,2025-03-11T22:09:42Z,0,YouTube,Way to go strong woman!,0.473,0.0,0.527,0.5562,Positive
CHANNELS,8mR-_5r3lJM,@winifredmonyei-iloba9854,"Be strong, God is on your side",11,2025-03-11T21:22:31Z,0,YouTube,"Be strong, God is on your side",0.519,0.0,0.481,0.6597,Positive
CHANNELS,8mR-_5r3lJM,@bridgebeautystudiollc,"You are indeed a virtuous woman! I am so proud of you my Senator Natasha. It is about time for women to be defended in Nigeria. As a Nigerian woman, if living in Nigeria and hard working, those such men would not let you progress or develop your potential unless you sleep with them. This must STOP. Thanks for fighting our battle. May God be with you.",14,2025-03-11T22:06:48Z,2,YouTube,"You are indeed a virtuous woman! I am so proud of you my Senator Natasha. It is about time for women to be defended in Nigeria. As a Nigerian woman, if living in Nigeria and hard working, those such men would not let you progress or develop your potential unless you sleep with them. This must STOP. Thanks for fighting our battle. May God be with you.",0.154,0.143,0.703,0.4438,Positive
CHANNELS,8mR-_5r3lJM,@kelechijones5998,God deliver Nigeria through this woman,5,2025-03-11T21:42:18Z,0,YouTube,God deliver Nigeria through this woman,0.296,0.0,0.704,0.2732,Positive
CHANNELS,8mR-_5r3lJM,@johnalagi3270,God is with you distinguish Senator Natasha ❤🎉,7,2025-03-11T22:02:17Z,0,YouTube,God is with you distinguish Senator Natasha,0.259,0.0,0.741,0.2732,Positive
CHANNELS,8mR-_5r3lJM,@west0falia,'She's too beautiful for the senate' WTH does that even mean,8,2025-03-11T21:12:53Z,0,YouTube,'She's too beautiful for the senate' WTH does that even mean,0.229,0.243,0.528,-0.0601,Negative
CHANNELS,8mR-_5r3lJM,@africaoverseas3298,Akpabio is playing with hot fire ..... the venom of an angry woman is hotter than hell,74,2025-03-11T21:20:44Z,7,YouTube,Akpabio is playing with hot fire ..... the venom of an angry woman is hotter than hell,0.072,0.41,0.518,-0.8591,Negative
CHANNELS,8mR-_5r3lJM,@olusegunsaka2262,"God will fight your battles,  that is naija for u, truth are covered",6,2025-03-11T21:27:06Z,0,YouTube,"God will fight your battles, that is naija for u, truth are covered",0.237,0.28,0.484,-0.2023,Negative
CHANNELS,8mR-_5r3lJM,@DanagaAgaji,"We pray that the international body should support you, they should not stand for injustices",4,2025-03-11T22:51:20Z,0,YouTube,"We pray that the international body should support you, they should not stand for injustices",0.278,0.0,0.722,0.6124,Positive
CHANNELS,8mR-_5r3lJM,@chuksbruno5268,"very smart move, she has finally schooled thse old fools, lemme see if the president will not wade in, now it has become an international issue",10,2025-03-11T21:32:18Z,0,YouTube,"very smart move, she has finally schooled thse old fools, lemme see if the president will not wade in, now it has become an international issue",0.099,0.106,0.795,-0.0534,Negative
CHANNELS,8mR-_5r3lJM,@Nature-w3k3,She means business. I am so proud 🦚 of this woman of Valor 💪🏼,14,2025-03-11T22:48:32Z,0,YouTube,She means business. I am so proud of this woman of Valor,0.266,0.0,0.734,0.6113,Positive
CHANNELS,8mR-_5r3lJM,@agnesalbarka5366,Very bold woman,19,2025-03-11T21:29:15Z,0,YouTube,Very bold woman,0.591,0.0,0.409,0.4391,Positive
CHANNELS,8mR-_5r3lJM,@DaisyN-s7w,I am sooo proud of of you Senator Natasha,4,2025-03-11T23:11:01Z,0,YouTube,I am sooo proud of of you Senator Natasha,0.279,0.0,0.721,0.4767,Positive
CHANNELS,8mR-_5r3lJM,@sewazoncomedyandnews,I am 💯 happy with what this great Senator Natasha has done and is doing 🎉❤❤,5,2025-03-11T22:53:15Z,0,YouTube,I am happy with what this great Senator Natasha has done and is doing,0.417,0.0,0.583,0.8616,Positive
CHANNELS,8mR-_5r3lJM,@andybestupdate5271,See goosebumps 😩😩😩😩😩,4,2025-03-11T23:08:19Z,0,YouTube,See goosebumps,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@momohVictoria-q1w,"Thumbs up, God is involved in ur case great Senator Natasha",4,2025-03-11T23:40:06Z,0,YouTube,"Thumbs up, God is involved in ur case great Senator Natasha",0.408,0.0,0.592,0.7351,Positive
CHANNELS,8mR-_5r3lJM,@Kayceelem,A woman of valour.. thumbs up great senator Natasha,4,2025-03-11T22:29:36Z,0,YouTube,A woman of valour.. thumbs up great senator Natasha,0.339,0.0,0.661,0.6249,Positive
CHANNELS,8mR-_5r3lJM,@kara0100,"Senator Natasha, they can't silence you and justice should be served. Nigeria Senate are disgracing themselves",5,2025-03-11T21:13:58Z,0,YouTube,"Senator Natasha, they can't silence you and justice should be served. Nigeria Senate are disgracing themselves",0.185,0.0,0.815,0.5267,Positive
CHANNELS,8mR-_5r3lJM,@AkabaRosePulcherie,The clapping was everything to her and it means a lot is coming.... You are a warrior 🪖 woman 👠♀️ my sen Natasha 🔥☝️💯🙏🫂,29,2025-03-11T22:12:04Z,0,YouTube,The clapping was everything to her and it means a lot is coming.... You are a warrior woman my sen Natasha,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@joyce9483,"I love all the men that are standing by our amiable Natasha.  That means,  we have many men of honor in Nigeria.  Kudos to you all.",63,2025-03-11T23:23:15Z,10,YouTube,"I love all the men that are standing by our amiable Natasha. That means, we have many men of honor in Nigeria. Kudos to you all.",0.318,0.0,0.682,0.8934,Positive
CHANNELS,8mR-_5r3lJM,@sandrauche5710,I love you a trillion times Natasha. God be with you and protect you till the end of time. .,2,2025-03-11T23:53:17Z,0,YouTube,I love you a trillion times Natasha. God be with you and protect you till the end of time. .,0.344,0.0,0.656,0.836,Positive
CHANNELS,8mR-_5r3lJM,@yabs6838,"Well done, be brave proud of you👏🏾",5,2025-03-12T03:44:08Z,0,YouTube,"Well done, be brave proud of you",0.683,0.0,0.317,0.8225,Positive
CHANNELS,8mR-_5r3lJM,@NnamdiAnekwe,"We are solidly behind you, our lioness",44,2025-03-11T21:33:10Z,0,YouTube,"We are solidly behind you, our lioness",0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@olajumokeomotesho4846,ok so this is getting really serious and I'm all in for it..I'm so proud of this woman mehn!..girl power!!!,32,2025-03-11T21:12:16Z,0,YouTube,ok so this is getting really serious and I'm all in for it..I'm so proud of this woman mehn!..girl power!!!,0.284,0.061,0.655,0.7761,Positive
CHANNELS,8mR-_5r3lJM,@thunderstrikeq,"In this situation, corruption is institutionalized and become a way of life in Nigeria",2,2025-03-11T21:56:44Z,0,YouTube,"In this situation, corruption is institutionalized and become a way of life in Nigeria",0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@Zee-Xperience,Honorable Natasha is a great inspiration to women❤,3,2025-03-12T04:15:37Z,0,YouTube,Honorable Natasha is a great inspiration to women,0.688,0.0,0.312,0.9001,Positive
CHANNELS,8mR-_5r3lJM,@jenniferalaeze4239,Amazing.  Strong woman.  May God go before you to bring this injustice and corrupt politicians to a full accountability,1,2025-03-12T02:39:04Z,0,YouTube,Amazing. Strong woman. May God go before you to bring this injustice and corrupt politicians to a full accountability,0.322,0.153,0.525,0.5893,Positive
CHANNELS,8mR-_5r3lJM,@ezeigboinnocent4009,My God bless you for making such move to representing women,22,2025-03-11T21:14:08Z,0,YouTube,My God bless you for making such move to representing women,0.353,0.0,0.647,0.5994,Positive
CHANNELS,8mR-_5r3lJM,@beatriceajayi4970,"I am personally behind  and support you. Thank you for your boldness, confidence, strength, and outspokenness. You are not fighting for yourself alone; you are fighting for all vulnerable women. We, the Kogi people in the diaspora, are praying for you 🙏, and may God continue to protect you.much ❤",3,2025-03-12T04:45:49Z,0,YouTube,"I am personally behind and support you. Thank you for your boldness, confidence, strength, and outspokenness. You are not fighting for yourself alone you are fighting for all vulnerable women. We, the Kogi people in the diaspora, are praying for you , and may God continue to protect you.much",0.351,0.096,0.553,0.9443,Positive
CHANNELS,8mR-_5r3lJM,@feliciaomoruyi8985,"Great woman, Natasha !!!
Justice for you.",18,2025-03-11T21:19:21Z,1,YouTube,"Great woman, Natasha !!!Justice for you.",0.677,0.0,0.323,0.8547,Positive
CHANNELS,8mR-_5r3lJM,@MinCYM1997,"I told them that, ""I will not apologize"".....A statement that called for an applause.

God be with you Natasha.",0,2025-03-13T13:08:43Z,0,YouTube,"I told them that, I will not apologize.....A statement that called for an applause.God be with you Natasha.",0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@viomarts,Justice must privail,3,2025-03-11T21:11:08Z,0,YouTube,Justice must privail,0.63,0.0,0.37,0.5267,Positive
CHANNELS,8mR-_5r3lJM,@Julia-ct5jk,"Thank you Senator Natasha A.U..!
May God bless you and protect you ❤",2,2025-03-11T22:37:15Z,0,YouTube,Thank you Senator Natasha A.U..!May God bless you and protect you,0.595,0.0,0.405,0.8516,Positive
CHANNELS,8mR-_5r3lJM,@WalshakAyuba-b4t,That's Nigeria for us,3,2025-03-11T21:40:25Z,0,YouTube,That's Nigeria for us,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@kaijuDBendel,this is about to get really real.,1,2025-03-11T22:55:04Z,0,YouTube,this is about to get really real.,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@raphaelaruane8261,Bad PR for Nigeria but I hope this will make the Senate do the right thing.,9,2025-03-11T21:05:12Z,2,YouTube,Bad PR for Nigeria but I hope this will make the Senate do the right thing.,0.192,0.112,0.697,0.3818,Positive
CHANNELS,8mR-_5r3lJM,@widadidris6861,"Finally, a woman standing up for her rights, God please protect her❤
😢",1,2025-03-13T06:53:39Z,0,YouTube,"Finally, a woman standing up for her rights, God please protect her",0.438,0.0,0.562,0.7184,Positive
CHANNELS,8mR-_5r3lJM,@praise.oo8,This is so clear harassment against Sen. Natasha!!! 😯,3,2025-03-11T22:09:08Z,0,YouTube,This is so clear harassment against Sen. Natasha!!!,0.24,0.332,0.428,-0.3156,Negative
CHANNELS,8mR-_5r3lJM,@kaijuDBendel,"Damn!!!
This is huge",1,2025-03-11T22:56:44Z,0,YouTube,Damn!!!This is huge,0.614,0.0,0.386,0.4898,Positive
CHANNELS,8mR-_5r3lJM,@sundayajide4268,This is a great woman.  Nigerian stand by you,72,2025-03-11T21:12:02Z,1,YouTube,This is a great woman. Nigerian stand by you,0.339,0.0,0.661,0.6249,Positive
CHANNELS,8mR-_5r3lJM,@angelaambra7744,They didn't see this coming.,0,2025-03-11T23:29:31Z,0,YouTube,They didn't see this coming.,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@ebelechukwuagba773,"I am proud of Natasha. It is not just an issue of sexual harassment, it is also an issue of fairness, justice and human rights for women. I would like to thank Channel's television for carrying and airing this event for the world to see. I am a man. Nigeria should stop trampling on the rights of women in Nigeria.",72,2025-03-11T22:13:24Z,16,YouTube,"I am proud of Natasha. It is not just an issue of sexual harassment, it is also an issue of fairness, justice and human rights for women. I would like to thank Channel's television for carrying and airing this event for the world to see. I am a man. Nigeria should stop trampling on the rights of women in Nigeria.",0.162,0.08,0.758,0.7003,Positive
CHANNELS,8mR-_5r3lJM,@user-qf1234,"This is what I have voted for,and my vote was count, bless you my Amazon and I am strongly behind you, thanks for not putting me into shame ❤❤❤❤❤",1,2025-03-12T13:19:30Z,0,YouTube,"This is what I have voted for,and my vote was count, bless you my Amazon and I am strongly behind you, thanks for not putting me into shame",0.267,0.087,0.646,0.6597,Positive
CHANNELS,8mR-_5r3lJM,@ajiboladahunsi4645,"Senator Akpoti-Uduaghan you are indeed a voice for the voiceless. God will help you fight this battle for all marginalized, abused and oppressed women and men the world over.",16,2025-03-11T21:34:39Z,0,YouTube,"Senator Akpoti-Uduaghan you are indeed a voice for the voiceless. God will help you fight this battle for all marginalized, abused and oppressed women and men the world over.",0.121,0.302,0.578,-0.802,Negative
CHANNELS,8mR-_5r3lJM,@beautyistifanus8794,"Nigeria 🇳🇬 must be great,Next level,the bigger picture 😊💪💐 super woman Natasha ❤💖",2,2025-03-11T21:46:52Z,0,YouTube,"Nigeria must be great,Next level,the bigger picture super woman Natasha",0.302,0.0,0.698,0.5994,Positive
CHANNELS,8mR-_5r3lJM,@asemotaosaretin4615,"Senator Natasha, you refused to be intimidated to off the Mike. Indeed you are a woman of intelligence, beauty and boldness. May the Almighty protect you in this turbulent waters ( Senate)",29,2025-03-11T22:17:37Z,0,YouTube,"Senator Natasha, you refused to be intimidated to off the Mike. Indeed you are a woman of intelligence, beauty and boldness. May the Almighty protect you in this turbulent waters Senate",0.285,0.121,0.594,0.7845,Positive
CHANNELS,8mR-_5r3lJM,@johnonuche7954,❤❤❤.... My love for you keep increasing everyday. We the kogite youths are solidly behind you. Those useless Senators trying to intimidate you and the good citizen of Nigeria must all be disgraced and put to shame.,2,2025-03-11T23:56:46Z,0,YouTube,.... My love for you keep increasing everyday. We the kogite youths are solidly behind you. Those useless Senators trying to intimidate you and the good citizen of Nigeria must all be disgraced and put to shame.,0.145,0.219,0.635,-0.3818,Negative
CHANNELS,8mR-_5r3lJM,@OlereO,A bold woman! I stand with her!,41,2025-03-11T21:35:08Z,1,YouTube,A bold woman! I stand with her!,0.347,0.0,0.653,0.4912,Positive
CHANNELS,8mR-_5r3lJM,@BlessingOgeImoh,"I love this move, with every sense of reasoning.

Go Natasha❤",1,2025-03-12T07:29:51Z,0,YouTube,"I love this move, with every sense of reasoning.Go Natasha",0.318,0.0,0.682,0.6369,Positive
CHANNELS,8mR-_5r3lJM,@samuelbasseyviral,I’m not sure akpabio saw this coming,7,2025-03-11T21:18:51Z,1,YouTube,Im not sure akpabio saw this coming,0.0,0.246,0.754,-0.2411,Negative
CHANNELS,8mR-_5r3lJM,@hauwashettima6705,May the almighty continue to guide and protect you.,0,2025-03-11T23:55:46Z,0,YouTube,May the almighty continue to guide and protect you.,0.245,0.0,0.755,0.3818,Positive
CHANNELS,8mR-_5r3lJM,@FaiisalAS,You remain the best Senator from the history of Kogi. We love you ❤,14,2025-03-12T04:35:11Z,0,YouTube,You remain the best Senator from the history of Kogi. We love you,0.433,0.0,0.567,0.8555,Positive
CHANNELS,8mR-_5r3lJM,@adekunlesodiq5293,The whole world is watching,2,2025-03-11T21:48:06Z,0,YouTube,The whole world is watching,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@OmeyzaMusa,"When all elders in the family fail you,  you have to seek equity and comfort from neighbors and strangers... it is a shame. I am disappointed all the way.",24,2025-03-11T21:19:34Z,1,YouTube,"When all elders in the family fail you, you have to seek equity and comfort from neighbors and strangers... it is a shame. I am disappointed all the way.",0.067,0.261,0.672,-0.802,Negative
CHANNELS,8mR-_5r3lJM,@adonyestowe3245,"God bless you, Senator Natasha, for standing up",1,2025-03-11T22:02:20Z,0,YouTube,"God bless you, Senator Natasha, for standing up",0.45,0.0,0.55,0.5994,Positive
